,factor,sigma,std
5875,2.175858585858586,0.3054545454545455,1.7738507006411979
5876,2.175858585858586,0.30939393939393944,1.5183521330508967
5877,2.175858585858586,0.31333333333333335,1.752098988218585
5878,2.175858585858586,0.3172727272727273,1.7155523569826792
5879,2.175858585858586,0.3212121212121212,1.8875236260184471
5880,2.175858585858586,0.3251515151515152,2.0027767499387483
5881,2.175858585858586,0.3290909090909091,1.8738164106278468
5882,2.175858585858586,0.33303030303030307,2.2684936786467937
5883,2.175858585858586,0.336969696969697,2.3338505089095873
5884,2.175858585858586,0.34090909090909094,2.0596912862878205
5885,2.175858585858586,0.34484848484848485,2.463573740633635
5886,2.175858585858586,0.3487878787878788,2.169472839661406
5887,2.175858585858586,0.3527272727272728,2.3140070697852235
5888,2.175858585858586,0.3566666666666667,2.3187474408745468
5889,2.175858585858586,0.36060606060606065,3.2325393927726838
5890,2.175858585858586,0.36454545454545456,2.7473888057148517
5891,2.175858585858586,0.3684848484848485,3.174389996229496
5892,2.175858585858586,0.37242424242424244,2.443116854386954
5893,2.175858585858586,0.3763636363636364,2.944338055365624
5894,2.175858585858586,0.3803030303030303,3.7582468602763845
5895,2.175858585858586,0.3842424242424243,3.1523028351028026
5896,2.175858585858586,0.3881818181818182,3.891758250098049
5897,2.175858585858586,0.39212121212121215,3.2325887882533726
5898,2.175858585858586,0.3960606060606061,6.912359270661791
5899,2.175858585858586,0.4,3.348404850645022
5900,2.195959595959596,0.01,0.02666667143404939
5901,2.195959595959596,0.013939393939393939,0.03751687599602419
5902,2.195959595959596,0.01787878787878788,0.047504147348193915
5903,2.195959595959596,0.02181818181818182,0.058882890162433976
5904,2.195959595959596,0.025757575757575757,0.07008007341324467
5905,2.195959595959596,0.0296969696969697,0.08034934550963285
5906,2.195959595959596,0.03363636363636364,0.09179044631861304
5907,2.195959595959596,0.037575757575757575,0.10207035406185214
5908,2.195959595959596,0.04151515151515152,0.11131367234874054
5909,2.195959595959596,0.045454545454545456,0.1258831737598377
5910,2.195959595959596,0.0493939393939394,0.13327403112350475
5911,2.195959595959596,0.05333333333333334,0.14669381076246313
5912,2.195959595959596,0.057272727272727274,0.1562438135995003
5913,2.195959595959596,0.06121212121212122,0.17106294699525643
5914,2.195959595959596,0.06515151515151515,0.18206089858329313
5915,2.195959595959596,0.06909090909090909,0.19195367015716944
5916,2.195959595959596,0.07303030303030303,0.20381896076759692
5917,2.195959595959596,0.07696969696969697,0.2235838858024359
5918,2.195959595959596,0.0809090909090909,0.23157887427395785
5919,2.195959595959596,0.08484848484848485,0.2454448869244214
5920,2.195959595959596,0.08878787878787879,0.2615190075746565
5921,2.195959595959596,0.09272727272727273,0.26740433184548285
5922,2.195959595959596,0.09666666666666666,0.28483536646207575
5923,2.195959595959596,0.1006060606060606,0.3014637800881691
5924,2.195959595959596,0.10454545454545454,0.30892017090301815
5925,2.195959595959596,0.10848484848484849,0.32095333012877375
5926,2.195959595959596,0.11242424242424243,0.3395803483720614
5927,2.195959595959596,0.11636363636363636,0.35427375017741763
5928,2.195959595959596,0.1203030303030303,0.3617960974460395
5929,2.195959595959596,0.12424242424242424,0.39540852019229167
5930,2.195959595959596,0.1281818181818182,0.3935938956195254
5931,2.195959595959596,0.13212121212121214,0.42889173456253876
5932,2.195959595959596,0.13606060606060608,0.4367867432784131
5933,2.195959595959596,0.14,0.46413393669021885
5934,2.195959595959596,0.14393939393939395,0.47720330930669974
5935,2.195959595959596,0.1478787878787879,0.4980980486696464
5936,2.195959595959596,0.15181818181818182,0.5116712349736178
5937,2.195959595959596,0.15575757575757576,0.545858037648035
5938,2.195959595959596,0.15969696969696973,0.5284450140066997
5939,2.195959595959596,0.16363636363636366,0.5460555620810693
5940,2.195959595959596,0.1675757575757576,0.6217369333027898
5941,2.195959595959596,0.17151515151515154,0.6152881486750822
5942,2.195959595959596,0.17545454545454547,0.6123016067317429
5943,2.195959595959596,0.1793939393939394,0.6566864079128379
5944,2.195959595959596,0.18333333333333335,0.6882750177110399
5945,2.195959595959596,0.18727272727272729,0.691928809124012
5946,2.195959595959596,0.19121212121212122,0.7042830562377153
5947,2.195959595959596,0.19515151515151516,0.7644417357518033
5948,2.195959595959596,0.1990909090909091,0.7675366423299773
5949,2.195959595959596,0.20303030303030306,0.8246102570861018
5950,2.195959595959596,0.206969696969697,0.7811938829108437
5951,2.195959595959596,0.21090909090909093,0.8573624956386223
5952,2.195959595959596,0.21484848484848487,0.845441551638774
5953,2.195959595959596,0.2187878787878788,0.888375764395006
5954,2.195959595959596,0.22272727272727275,0.8846239661768102
5955,2.195959595959596,0.22666666666666668,0.9556509011366514
5956,2.195959595959596,0.23060606060606062,0.9611720590451334
5957,2.195959595959596,0.23454545454545456,0.9998608276770644
5958,2.195959595959596,0.2384848484848485,1.0833780089994107
5959,2.195959595959596,0.24242424242424246,1.0796179206208152
5960,2.195959595959596,0.2463636363636364,1.198801146899729
5961,2.195959595959596,0.2503030303030303,1.1420395747290997
5962,2.195959595959596,0.25424242424242427,1.1960926965360743
5963,2.195959595959596,0.2581818181818182,1.1694197271019018
5964,2.195959595959596,0.26212121212121214,1.4204932005557582
5965,2.195959595959596,0.2660606060606061,1.2826057148371077
5966,2.195959595959596,0.27,1.314900753363745
5967,2.195959595959596,0.273939393939394,1.4651176566375295
5968,2.195959595959596,0.2778787878787879,1.4050747272045385
5969,2.195959595959596,0.28181818181818186,1.5811623676874884
5970,2.195959595959596,0.28575757575757577,1.4828658210317902
5971,2.195959595959596,0.28969696969696973,1.6953866908662367
5972,2.195959595959596,0.29363636363636364,1.4135156270866989
5973,2.195959595959596,0.2975757575757576,1.6160513481344958
5974,2.195959595959596,0.3015151515151515,1.7169345740295507
5975,2.195959595959596,0.3054545454545455,1.7538355718764267
5976,2.195959595959596,0.30939393939393944,1.8510918328443404
5977,2.195959595959596,0.31333333333333335,1.8682971941224384
5978,2.195959595959596,0.3172727272727273,1.746228232691204
5979,2.195959595959596,0.3212121212121212,1.8758899378897327
5980,2.195959595959596,0.3251515151515152,1.7690911811823338
5981,2.195959595959596,0.3290909090909091,1.9078599681209887
5982,2.195959595959596,0.33303030303030307,2.112034962555423
5983,2.195959595959596,0.336969696969697,2.6009443964072774
5984,2.195959595959596,0.34090909090909094,2.1343520223447356
5985,2.195959595959596,0.34484848484848485,2.3399505691672933
5986,2.195959595959596,0.3487878787878788,2.3833376424302792
5987,2.195959595959596,0.3527272727272728,2.4332631107962492
5988,2.195959595959596,0.3566666666666667,2.1494782467358027
5989,2.195959595959596,0.36060606060606065,2.9985103352320612
5990,2.195959595959596,0.36454545454545456,3.136854388221672
5991,2.195959595959596,0.3684848484848485,2.9766549636300708
5992,2.195959595959596,0.37242424242424244,4.991235080527307
5993,2.195959595959596,0.3763636363636364,2.722166530759764
5994,2.195959595959596,0.3803030303030303,2.564797943526701
5995,2.195959595959596,0.3842424242424243,3.6551882293917304
5996,2.195959595959596,0.3881818181818182,2.9039522579137707
5997,2.195959595959596,0.39212121212121215,3.2124011371785395
5998,2.195959595959596,0.3960606060606061,4.708934738171319
5999,2.195959595959596,0.4,3.38287886786456
6000,2.216060606060606,0.01,0.02718221493164009
6001,2.216060606060606,0.013939393939393939,0.038109807781851045
6002,2.216060606060606,0.01787878787878788,0.04818153934678966
6003,2.216060606060606,0.02181818181818182,0.05939233135397705
6004,2.216060606060606,0.025757575757575757,0.0713185338190717
6005,2.216060606060606,0.0296969696969697,0.08227608954577352
6006,2.216060606060606,0.03363636363636364,0.09162082181479897
6007,2.216060606060606,0.037575757575757575,0.1022411043850305
6008,2.216060606060606,0.04151515151515152,0.11704257028058729
6009,2.216060606060606,0.045454545454545456,0.12679656101338913
6010,2.216060606060606,0.0493939393939394,0.13831526270928624
6011,2.216060606060606,0.05333333333333334,0.14910387180497994
6012,2.216060606060606,0.057272727272727274,0.1603853764527107
6013,2.216060606060606,0.06121212121212122,0.17144659543464824
6014,2.216060606060606,0.06515151515151515,0.1838407951061878
6015,2.216060606060606,0.06909090909090909,0.194319718551594
6016,2.216060606060606,0.07303030303030303,0.20787316738164077
6017,2.216060606060606,0.07696969696969697,0.2187502872109551
6018,2.216060606060606,0.0809090909090909,0.23339418333925516
6019,2.216060606060606,0.08484848484848485,0.2517430772137773
6020,2.216060606060606,0.08878787878787879,0.26014981470640436
6021,2.216060606060606,0.09272727272727273,0.27513737712862946
6022,2.216060606060606,0.09666666666666666,0.2893974503919616
6023,2.216060606060606,0.1006060606060606,0.3019937854616176
6024,2.216060606060606,0.10454545454545454,0.316721636608317
6025,2.216060606060606,0.10848484848484849,0.3356274679438062
6026,2.216060606060606,0.11242424242424243,0.3478488282806808
6027,2.216060606060606,0.11636363636363636,0.36184514399893547
6028,2.216060606060606,0.1203030303030303,0.3740574291038586
6029,2.216060606060606,0.12424242424242424,0.39320775528417007
6030,2.216060606060606,0.1281818181818182,0.42970308413904196
6031,2.216060606060606,0.13212121212121214,0.4117120511934517
6032,2.216060606060606,0.13606060606060608,0.45287428363242116
6033,2.216060606060606,0.14,0.4889654873810387
6034,2.216060606060606,0.14393939393939395,0.4626436588196649
6035,2.216060606060606,0.1478787878787879,0.5040111475322555
6036,2.216060606060606,0.15181818181818182,0.5010065393771482
6037,2.216060606060606,0.15575757575757576,0.5499326339918432
6038,2.216060606060606,0.15969696969696973,0.572659243536252
6039,2.216060606060606,0.16363636363636366,0.5793231012431578
6040,2.216060606060606,0.1675757575757576,0.6035239200867427
6041,2.216060606060606,0.17151515151515154,0.6317007959968058
6042,2.216060606060606,0.17545454545454547,0.6676465734287254
6043,2.216060606060606,0.1793939393939394,0.6862349131448652
6044,2.216060606060606,0.18333333333333335,0.6722747586109046
6045,2.216060606060606,0.18727272727272729,0.7201807356038639
6046,2.216060606060606,0.19121212121212122,0.7406809896051719
6047,2.216060606060606,0.19515151515151516,0.8328426438266054
6048,2.216060606060606,0.1990909090909091,0.836485788055045
6049,2.216060606060606,0.20303030303030306,0.8529991238808086
6050,2.216060606060606,0.206969696969697,0.8904294596045587
6051,2.216060606060606,0.21090909090909093,0.880976074801216
6052,2.216060606060606,0.21484848484848487,0.8920238338194383
6053,2.216060606060606,0.2187878787878788,0.9013753995977841
6054,2.216060606060606,0.22272727272727275,0.9526848409272395
6055,2.216060606060606,0.22666666666666668,0.9617241061254385
6056,2.216060606060606,0.23060606060606062,0.9444284453760273
6057,2.216060606060606,0.23454545454545456,1.0826441558728104
6058,2.216060606060606,0.2384848484848485,1.1608695263218232
6059,2.216060606060606,0.24242424242424246,1.068525830684781
6060,2.216060606060606,0.2463636363636364,1.1501545393762023
6061,2.216060606060606,0.2503030303030303,1.2558130323141343
6062,2.216060606060606,0.25424242424242427,1.2925822675914531
6063,2.216060606060606,0.2581818181818182,1.2692548300621644
6064,2.216060606060606,0.26212121212121214,1.1764060892717962
6065,2.216060606060606,0.2660606060606061,1.3469997892432908
6066,2.216060606060606,0.27,1.28517534488305
6067,2.216060606060606,0.273939393939394,1.492317850708497
6068,2.216060606060606,0.2778787878787879,1.4870514476494774
6069,2.216060606060606,0.28181818181818186,1.3169288969361144
6070,2.216060606060606,0.28575757575757577,1.5126894568462008
6071,2.216060606060606,0.28969696969696973,1.656631145007382
6072,2.216060606060606,0.29363636363636364,1.609555799665526
6073,2.216060606060606,0.2975757575757576,1.727866464971346
6074,2.216060606060606,0.3015151515151515,1.7470873129092916
6075,2.216060606060606,0.3054545454545455,1.8697869191087644
6076,2.216060606060606,0.30939393939393944,1.6909443687967851
6077,2.216060606060606,0.31333333333333335,1.8065573597032636
6078,2.216060606060606,0.3172727272727273,1.9160798381134883
6079,2.216060606060606,0.3212121212121212,1.9003943242032129
6080,2.216060606060606,0.3251515151515152,2.273033885108198
6081,2.216060606060606,0.3290909090909091,1.9292930933009778
6082,2.216060606060606,0.33303030303030307,2.194330027943905
6083,2.216060606060606,0.336969696969697,2.287265878097972
6084,2.216060606060606,0.34090909090909094,1.9385592874859268
6085,2.216060606060606,0.34484848484848485,2.3595493816471858
6086,2.216060606060606,0.3487878787878788,2.810538830834815
6087,2.216060606060606,0.3527272727272728,2.193258764472223
6088,2.216060606060606,0.3566666666666667,2.4576037267429953
6089,2.216060606060606,0.36060606060606065,2.8080889387864594
6090,2.216060606060606,0.36454545454545456,2.804480213215811
6091,2.216060606060606,0.3684848484848485,2.606785245622928
6092,2.216060606060606,0.37242424242424244,2.5706395679216167
6093,2.216060606060606,0.3763636363636364,2.716436371515788
6094,2.216060606060606,0.3803030303030303,3.20283744042586
6095,2.216060606060606,0.3842424242424243,2.36997765676276
6096,2.216060606060606,0.3881818181818182,3.6253606844297237
6097,2.216060606060606,0.39212121212121215,2.9023249668763964
6098,2.216060606060606,0.3960606060606061,3.9289594463233115
6099,2.216060606060606,0.4,3.919953541801045
6100,2.236161616161616,0.01,0.027698445331700062
6101,2.236161616161616,0.013939393939393939,0.03815228572305584
6102,2.236161616161616,0.01787878787878788,0.049048118060599104
6103,2.236161616161616,0.02181818181818182,0.06051793850926134
6104,2.236161616161616,0.025757575757575757,0.07255819495961517
6105,2.236161616161616,0.0296969696969697,0.0843844964528305
6106,2.236161616161616,0.03363636363636364,0.09376324431945542
6107,2.236161616161616,0.037575757575757575,0.1054506603813864
6108,2.236161616161616,0.04151515151515152,0.11805491578148004
6109,2.236161616161616,0.045454545454545456,0.1289013644823175
6110,2.236161616161616,0.0493939393939394,0.14015794382781602
6111,2.236161616161616,0.05333333333333334,0.15161984191749073
6112,2.236161616161616,0.057272727272727274,0.16434196603197282
6113,2.236161616161616,0.06121212121212122,0.17634673264194137
6114,2.236161616161616,0.06515151515151515,0.18861338334875205
6115,2.236161616161616,0.06909090909090909,0.1973284214030787
6116,2.236161616161616,0.07303030303030303,0.21015700140775997
6117,2.236161616161616,0.07696969696969697,0.22643645120065278
6118,2.236161616161616,0.0809090909090909,0.2384714595606914
6119,2.236161616161616,0.08484848484848485,0.24946344947140411
6120,2.236161616161616,0.08878787878787879,0.2642670862139815
6121,2.236161616161616,0.09272727272727273,0.28108464940028227
6122,2.236161616161616,0.09666666666666666,0.29273147593658994
6123,2.236161616161616,0.1006060606060606,0.3069237756515123
6124,2.236161616161616,0.10454545454545454,0.3243212131286453
6125,2.236161616161616,0.10848484848484849,0.33423499338791235
6126,2.236161616161616,0.11242424242424243,0.3460954509378687
6127,2.236161616161616,0.11636363636363636,0.3648392516548183
6128,2.236161616161616,0.1203030303030303,0.387917836636023
6129,2.236161616161616,0.12424242424242424,0.4102488143667128
6130,2.236161616161616,0.1281818181818182,0.425176620010537
6131,2.236161616161616,0.13212121212121214,0.4271734430624928
6132,2.236161616161616,0.13606060606060608,0.45234146368251416
6133,2.236161616161616,0.14,0.45412801591752333
6134,2.236161616161616,0.14393939393939395,0.4858350114234646
6135,2.236161616161616,0.1478787878787879,0.502857987824447
6136,2.236161616161616,0.15181818181818182,0.5111060475847592
6137,2.236161616161616,0.15575757575757576,0.5622601662343416
6138,2.236161616161616,0.15969696969696973,0.5774216379752107
6139,2.236161616161616,0.16363636363636366,0.5722076860192685
6140,2.236161616161616,0.1675757575757576,0.6285478056118375
6141,2.236161616161616,0.17151515151515154,0.6199196309513667
6142,2.236161616161616,0.17545454545454547,0.6684133620780442
6143,2.236161616161616,0.1793939393939394,0.6306169036189595
6144,2.236161616161616,0.18333333333333335,0.773501265797971
6145,2.236161616161616,0.18727272727272729,0.7217879126587914
6146,2.236161616161616,0.19121212121212122,0.7365630303239803
6147,2.236161616161616,0.19515151515151516,0.8068701541364697
6148,2.236161616161616,0.1990909090909091,0.7753352181979697
6149,2.236161616161616,0.20303030303030306,0.8067005510092722
6150,2.236161616161616,0.206969696969697,0.8378687675424084
6151,2.236161616161616,0.21090909090909093,0.9205630449109179
6152,2.236161616161616,0.21484848484848487,0.9621161448673364
6153,2.236161616161616,0.2187878787878788,0.9307997682816098
6154,2.236161616161616,0.22272727272727275,0.9911042108092377
6155,2.236161616161616,0.22666666666666668,1.1472490971899933
6156,2.236161616161616,0.23060606060606062,1.0693843195087727
6157,2.236161616161616,0.23454545454545456,1.189873408619771
6158,2.236161616161616,0.2384848484848485,1.0967489581663383
6159,2.236161616161616,0.24242424242424246,1.1609864110386436
6160,2.236161616161616,0.2463636363636364,1.2109187935441965
6161,2.236161616161616,0.2503030303030303,1.2628377425253403
6162,2.236161616161616,0.25424242424242427,1.3133331283442613
6163,2.236161616161616,0.2581818181818182,1.2542512086183677
6164,2.236161616161616,0.26212121212121214,1.3071589955549638
6165,2.236161616161616,0.2660606060606061,1.330496133324015
6166,2.236161616161616,0.27,1.4703138686616168
6167,2.236161616161616,0.273939393939394,1.3526732230438885
6168,2.236161616161616,0.2778787878787879,1.4437378653839303
6169,2.236161616161616,0.28181818181818186,1.5468712258301143
6170,2.236161616161616,0.28575757575757577,1.6876490858523412
6171,2.236161616161616,0.28969696969696973,1.6139253592655076
6172,2.236161616161616,0.29363636363636364,1.8908758137049226
6173,2.236161616161616,0.2975757575757576,1.8184009345170782
6174,2.236161616161616,0.3015151515151515,1.788633580800924
6175,2.236161616161616,0.3054545454545455,1.7685283345242986
6176,2.236161616161616,0.30939393939393944,1.860040692427851
6177,2.236161616161616,0.31333333333333335,2.100890107427123
6178,2.236161616161616,0.3172727272727273,1.9578601456628113
6179,2.236161616161616,0.3212121212121212,2.31980558902006
6180,2.236161616161616,0.3251515151515152,2.095812832708485
6181,2.236161616161616,0.3290909090909091,2.1197194307561635
6182,2.236161616161616,0.33303030303030307,2.145672662989054
6183,2.236161616161616,0.336969696969697,3.0674882553591156
6184,2.236161616161616,0.34090909090909094,1.9864774699107066
6185,2.236161616161616,0.34484848484848485,2.4640174264865293
6186,2.236161616161616,0.3487878787878788,2.517920090068085
6187,2.236161616161616,0.3527272727272728,2.294832600748357
6188,2.236161616161616,0.3566666666666667,3.0110084107838557
6189,2.236161616161616,0.36060606060606065,3.5635578915199595
6190,2.236161616161616,0.36454545454545456,3.019496990139817
6191,2.236161616161616,0.3684848484848485,2.303079382555241
6192,2.236161616161616,0.37242424242424244,3.3483011561963654
6193,2.236161616161616,0.3763636363636364,3.0911677110068396
6194,2.236161616161616,0.3803030303030303,3.37344717973221
6195,2.236161616161616,0.3842424242424243,3.2131583728881967
6196,2.236161616161616,0.3881818181818182,3.268758333690979
6197,2.236161616161616,0.39212121212121215,3.2248619908389107
6198,2.236161616161616,0.3960606060606061,5.7096297324249505
6199,2.236161616161616,0.4,3.059145985040099
6200,2.256262626262626,0.01,0.028402913160922773
6201,2.256262626262626,0.013939393939393939,0.03967512386981024
6202,2.256262626262626,0.01787878787878788,0.04965233380252222
6203,2.256262626262626,0.02181818181818182,0.06114127878146353
6204,2.256262626262626,0.025757575757575757,0.07239677671692277
6205,2.256262626262626,0.0296969696969697,0.0826719028198096
6206,2.256262626262626,0.03363636363636364,0.09645312010746247
6207,2.256262626262626,0.037575757575757575,0.10721165708409992
6208,2.256262626262626,0.04151515151515152,0.1196934759185367
6209,2.256262626262626,0.045454545454545456,0.13023117526397968
6210,2.256262626262626,0.0493939393939394,0.142101227188961
6211,2.256262626262626,0.05333333333333334,0.15713571490102035
6212,2.256262626262626,0.057272727272727274,0.16589681315300944
6213,2.256262626262626,0.06121212121212122,0.17975676152422657
6214,2.256262626262626,0.06515151515151515,0.1891578387448275
6215,2.256262626262626,0.06909090909090909,0.20480851564196162
6216,2.256262626262626,0.07303030303030303,0.2219818260923012
6217,2.256262626262626,0.07696969696969697,0.22921566702722526
6218,2.256262626262626,0.0809090909090909,0.24122657175747209
6219,2.256262626262626,0.08484848484848485,0.2575105883443039
6220,2.256262626262626,0.08878787878787879,0.2734746392793266
6221,2.256262626262626,0.09272727272727273,0.27884020898488443
6222,2.256262626262626,0.09666666666666666,0.2987317112147801
6223,2.256262626262626,0.1006060606060606,0.30978140603040377
6224,2.256262626262626,0.10454545454545454,0.33324845206112524
6225,2.256262626262626,0.10848484848484849,0.33953681376948047
6226,2.256262626262626,0.11242424242424243,0.3583583532877235
6227,2.256262626262626,0.11636363636363636,0.36481383796773015
6228,2.256262626262626,0.1203030303030303,0.38883245623238666
6229,2.256262626262626,0.12424242424242424,0.40831427743288345
6230,2.256262626262626,0.1281818181818182,0.4184155646219597
6231,2.256262626262626,0.13212121212121214,0.44480224099032606
6232,2.256262626262626,0.13606060606060608,0.4634025441142712
6233,2.256262626262626,0.14,0.4831747927542767
6234,2.256262626262626,0.14393939393939395,0.5305034222089476
6235,2.256262626262626,0.1478787878787879,0.5035028100129794
6236,2.256262626262626,0.15181818181818182,0.5323958921276956
6237,2.256262626262626,0.15575757575757576,0.5805273181525866
6238,2.256262626262626,0.15969696969696973,0.5622907336932795
6239,2.256262626262626,0.16363636363636366,0.5986154247283489
6240,2.256262626262626,0.1675757575757576,0.61479625918991
6241,2.256262626262626,0.17151515151515154,0.6549956423751837
6242,2.256262626262626,0.17545454545454547,0.68701715101346
6243,2.256262626262626,0.1793939393939394,0.6589628035135273
6244,2.256262626262626,0.18333333333333335,0.6979137046901858
6245,2.256262626262626,0.18727272727272729,0.7349888257955972
6246,2.256262626262626,0.19121212121212122,0.7240533395955053
6247,2.256262626262626,0.19515151515151516,0.8157400482969258
6248,2.256262626262626,0.1990909090909091,0.8588643115667765
6249,2.256262626262626,0.20303030303030306,0.8718410715648915
6250,2.256262626262626,0.206969696969697,0.8647732028713829
6251,2.256262626262626,0.21090909090909093,0.9323283350486952
6252,2.256262626262626,0.21484848484848487,1.0020077928460704
6253,2.256262626262626,0.2187878787878788,1.0207929371367053
6254,2.256262626262626,0.22272727272727275,0.9721332183644028
6255,2.256262626262626,0.22666666666666668,1.1304758793862448
6256,2.256262626262626,0.23060606060606062,0.9897344508549697
6257,2.256262626262626,0.23454545454545456,1.0723944905334535
6258,2.256262626262626,0.2384848484848485,1.0957071863551366
6259,2.256262626262626,0.24242424242424246,1.1390320993256722
6260,2.256262626262626,0.2463636363636364,1.1881939670751083
6261,2.256262626262626,0.2503030303030303,1.2639626508186994
6262,2.256262626262626,0.25424242424242427,1.3187676466904656
6263,2.256262626262626,0.2581818181818182,1.2786835405049495
6264,2.256262626262626,0.26212121212121214,1.5023718306936078
6265,2.256262626262626,0.2660606060606061,1.4106760566860022
6266,2.256262626262626,0.27,1.4403074087302332
6267,2.256262626262626,0.273939393939394,1.5759036533771198
6268,2.256262626262626,0.2778787878787879,1.4072466543541198
6269,2.256262626262626,0.28181818181818186,1.5263708143245072
6270,2.256262626262626,0.28575757575757577,1.4829207938046087
6271,2.256262626262626,0.28969696969696973,1.7147256549060808
6272,2.256262626262626,0.29363636363636364,1.694536300459409
6273,2.256262626262626,0.2975757575757576,1.8381882806806713
6274,2.256262626262626,0.3015151515151515,2.001848281505613
6275,2.256262626262626,0.3054545454545455,1.953273642103535
6276,2.256262626262626,0.30939393939393944,2.105806709369045
6277,2.256262626262626,0.31333333333333335,1.89131871126005
6278,2.256262626262626,0.3172727272727273,2.2609334483270103
6279,2.256262626262626,0.3212121212121212,2.862987024834648
6280,2.256262626262626,0.3251515151515152,2.052789880522166
6281,2.256262626262626,0.3290909090909091,2.25250734410394
6282,2.256262626262626,0.33303030303030307,2.1334941093149995
6283,2.256262626262626,0.336969696969697,2.481408874867184
6284,2.256262626262626,0.34090909090909094,2.529942149459689
6285,2.256262626262626,0.34484848484848485,2.355986948637868
6286,2.256262626262626,0.3487878787878788,2.3823549502468695
6287,2.256262626262626,0.3527272727272728,2.8774455703145456
6288,2.256262626262626,0.3566666666666667,2.6194450966542147
6289,2.256262626262626,0.36060606060606065,2.33771654288041
6290,2.256262626262626,0.36454545454545456,2.762004996861831
6291,2.256262626262626,0.3684848484848485,2.8801600283201636
6292,2.256262626262626,0.37242424242424244,2.6881311596880137
6293,2.256262626262626,0.3763636363636364,2.7450977031862744
6294,2.256262626262626,0.3803030303030303,3.0259181833775175
6295,2.256262626262626,0.3842424242424243,3.656071278984853
6296,2.256262626262626,0.3881818181818182,3.200677632448658
6297,2.256262626262626,0.39212121212121215,3.278850648626098
6298,2.256262626262626,0.3960606060606061,4.103724517878495
6299,2.256262626262626,0.4,3.2976803285194656
6300,2.2763636363636364,0.01,0.02858710642603327
6301,2.2763636363636364,0.013939393939393939,0.03984712219650575
6302,2.2763636363636364,0.01787878787878788,0.05108954469658359
6303,2.2763636363636364,0.02181818181818182,0.06163636119092654
6304,2.2763636363636364,0.025757575757575757,0.07412062602746278
6305,2.2763636363636364,0.0296969696969697,0.08667216059721577
6306,2.2763636363636364,0.03363636363636364,0.0968964397658454
6307,2.2763636363636364,0.037575757575757575,0.10889474097580304
6308,2.2763636363636364,0.04151515151515152,0.12175487018767918
6309,2.2763636363636364,0.045454545454545456,0.1311838468335259
6310,2.2763636363636364,0.0493939393939394,0.1455935700186997
6311,2.2763636363636364,0.05333333333333334,0.15530419131482506
6312,2.2763636363636364,0.057272727272727274,0.1680916676388416
6313,2.2763636363636364,0.06121212121212122,0.18471444914331195
6314,2.2763636363636364,0.06515151515151515,0.19631426184914325
6315,2.2763636363636364,0.06909090909090909,0.2078009348713125
6316,2.2763636363636364,0.07303030303030303,0.22291810217728103
6317,2.2763636363636364,0.07696969696969697,0.2331170438388735
6318,2.2763636363636364,0.0809090909090909,0.25368979440582273
6319,2.2763636363636364,0.08484848484848485,0.2642545250951699
6320,2.2763636363636364,0.08878787878787879,0.27454221259330247
6321,2.2763636363636364,0.09272727272727273,0.2892296534599032
6322,2.2763636363636364,0.09666666666666666,0.3015380693753804
6323,2.2763636363636364,0.1006060606060606,0.3266574363790598
6324,2.2763636363636364,0.10454545454545454,0.3363409704436495
6325,2.2763636363636364,0.10848484848484849,0.34978786337055234
6326,2.2763636363636364,0.11242424242424243,0.36411795668072033
6327,2.2763636363636364,0.11636363636363636,0.3845277286594503
6328,2.2763636363636364,0.1203030303030303,0.38686670810172086
6329,2.2763636363636364,0.12424242424242424,0.42605548895692413
6330,2.2763636363636364,0.1281818181818182,0.4449153386611295
6331,2.2763636363636364,0.13212121212121214,0.45289392616427016
6332,2.2763636363636364,0.13606060606060608,0.4730628886636915
6333,2.2763636363636364,0.14,0.4976246022683861
6334,2.2763636363636364,0.14393939393939395,0.5264557646887378
6335,2.2763636363636364,0.1478787878787879,0.5292660352747399
6336,2.2763636363636364,0.15181818181818182,0.5732104364295797
6337,2.2763636363636364,0.15575757575757576,0.5759424042726657
6338,2.2763636363636364,0.15969696969696973,0.5500961954148212
6339,2.2763636363636364,0.16363636363636366,0.5887943986937739
6340,2.2763636363636364,0.1675757575757576,0.6474572750442611
6341,2.2763636363636364,0.17151515151515154,0.6928942430967546
6342,2.2763636363636364,0.17545454545454547,0.6762122257774094
6343,2.2763636363636364,0.1793939393939394,0.6890078211035675
6344,2.2763636363636364,0.18333333333333335,0.7454907261187091
6345,2.2763636363636364,0.18727272727272729,0.7059523041608403
6346,2.2763636363636364,0.19121212121212122,0.7828357891270551
6347,2.2763636363636364,0.19515151515151516,0.7932198780255616
6348,2.2763636363636364,0.1990909090909091,0.8517091614950988
6349,2.2763636363636364,0.20303030303030306,0.8228393266582538
6350,2.2763636363636364,0.206969696969697,0.9095610814911581
6351,2.2763636363636364,0.21090909090909093,0.9951790234868944
6352,2.2763636363636364,0.21484848484848487,0.9084836378320341
6353,2.2763636363636364,0.2187878787878788,0.9969046009438588
6354,2.2763636363636364,0.22272727272727275,1.0376804662266947
6355,2.2763636363636364,0.22666666666666668,1.1189443046863754
6356,2.2763636363636364,0.23060606060606062,1.1972707943098169
6357,2.2763636363636364,0.23454545454545456,1.1108415661055313
6358,2.2763636363636364,0.2384848484848485,1.1393561566308363
6359,2.2763636363636364,0.24242424242424246,1.154165815782597
6360,2.2763636363636364,0.2463636363636364,1.1403739423152262
